,project_phase,User_uid,Cat,Fox,Marten,Raccoon,garden_type,garden_size,Local_tree_cover,fence_height,compost,pop_100,dist_water_100,imperv_100,noise_100,tree_cover_100,distance_border,inside,season,covid,dist_border,pop_100m
454,4,1467,25,1,1,4,Wohngrundstueck,200,15,0,Keiner,96.74163055,1156.855713,78.0402298,54.10666656,12.85925388,3724.936803,1,Spring,Yes,3713.981397,96.76962342
455,4,1469,8,0,0,2,Wohngrundstueck,630,30,125,Offen,28.67282677,973.1140747,76.05973053,46.53798676,16.45123672,2397.596133,1,Spring,Yes,2396.728921,31.9306555
456,4,1470,0,2,0,0,Wohngrundstueck,600,30,200,Offen,24.50479889,748.4542236,47.10399628,53.4953804,57.00564575,4183.821374,1,Spring,Yes,4172.150208,27.2252797
457,4,1471,33,24,1,2,Wohngrundstueck,2000,25,180,Offen,26.73853493,701.3375244,15.96395874,52.79201889,46.6306572,2789.392685,1,Spring,Yes,2796.18813,30.94801392
458,4,1475,30,2,0,2,Wohngrundstueck,400,5,120,Offen,33.5850563,1576.071655,51.42221069,55.60588837,45.43745804,1792.120383,1,Spring,Yes,1785.746987,34.96542163
459,4,1478,17,0,1,1,Wohngrundstueck,300,20,120,Geschlossen,33.81002808,127.7225037,50.76027298,56.09284592,43.76688766,1994.957283,1,Spring,Yes,1987.156194,32.85278412
460,4,1480,28,18,10,4,Wohngrundstueck,700,15,130,Offen,36.78242874,1163.857666,67.68403625,43.12408829,24.35816765,1520.326997,1,Spring,Yes,1511.051415,36.99782539
461,4,1481,3,1,0,0,Wohngrundstueck,400,10,100,Offen,57.03674316,582.7589722,68.58332825,48.04429245,36.72579956,3958.250542,1,Spring,Yes,3911.22933,66.15117181
462,4,1482,0,52,0,0,Wohngrundstueck,600,30,130,Keiner,29.52287292,1006.105713,64.73921967,53.99510574,43.81937027,4005.645964,1,Spring,Yes,3870.955573,29.3973953
463,4,1483,0,16,0,1,Wohngrundstueck,300,50,150,Keiner,46.38373566,302.2860107,21.89382553,49.03647232,10.13601589,2578.856327,1,Spring,Yes,2625.935241,45.66073324
464,4,1485,42,9,3,40,Wohngrundstueck,400,10,120,Geschlossen,33.63215637,533.8670654,68.5920105,50.33776474,24.24394226,687.6370289,1,Spring,Yes,656.5496647,32.48152223
465,4,1486,90,20,2,12,Wohngrundstueck,300,20,120,Geschlossen,34.98654938,391.3187561,49.78187561,52.04864883,56.21583557,551.8228855,1,Spring,Yes,554.9854061,34.67981052
466,4,1488,4,6,0,0,Wohngrundstueck,2000,10,100,Geschlossen,28.15045166,1578.655029,48.12295532,40.56449127,37.85228729,156.213923,1,Spring,Yes,142.6267231,27.84897774
467,4,1491,11,10,0,20,Wohngrundstueck,1000,30,0,Offen,59.42200089,53.98309708,50.46412659,62.84415817,7.617710114,2442.700528,1,Spring,Yes,2305.425785,55.69566551
468,4,1492,4,3,0,22,Kleingarten,500,30,0,Offen,8.744621277,33.35777664,19.86207962,38.9773941,3.073096991,2605.255956,1,Spring,Yes,2546.800807,7.139890394
469,4,1493,213,8,1,104,Wohngrundstueck,900,50,150,Geschlossen,16.72193909,217.024704,13.63927841,45.2911377,13.59037113,1985.718559,1,Spring,Yes,1999.422765,15.49654208
470,4,1498,3,0,1,0,Wohngrundstueck,800,20,100,Geschlossen,31.50603676,1199.034668,44.23236847,51.22663498,11.48239326,514.2891636,1,Spring,Yes,515.155555,29.54769836
471,4,1501,10,11,0,4,Wohngrundstueck,100,5,110,Geschlossen,42.30955887,59.56340408,24.61318016,45.11611176,29.05513,2418.420427,1,Spring,Yes,2432.377819,43.84370453
472,4,1502,11,8,3,3,Wohngrundstueck,500,10,100,Geschlossen,37.99259949,422.9848022,65.46784973,62.70846176,51.45068359,260.9569025,1,Spring,Yes,251.6692788,32.35514458
473,4,1505,20,0,0,0,Wohngrundstueck,250,0,50,Geschlossen,69.03538513,557.3001099,33.14168167,41.59537125,53.10810089,48.6231575,1,Spring,Yes,29.62829195,70.83450322
474,4,1508,16,0,0,0,Wohngrundstueck,200,15,170,Offen,253.1291809,1037.230591,90.04927826,58.78333282,1.47839427,10215.64106,1,Spring,Yes,10220.09007,317.1663624
475,4,1511,4,14,0,0,Wohngrundstueck,400,5,100,Offen,53.44684219,322.9715576,24.29472923,57.1232872,26.03018951,1618.747897,1,Spring,Yes,1613.152536,50.57231523
476,4,1513,12,1,0,1,Wohngrundstueck,450,5,120,Offen,24.91279984,1625.211182,78.05716705,65.59599304,14.85341454,3624.88118,1,Spring,Yes,3634.765177,27.32994816
477,4,1514,11,0,1,0,Wohngrundstueck,700,5,120,Geschlossen,81.3496933,620.4074707,92.35053253,52.80662537,11.93232822,883.8459644,1,Spring,Yes,928.4662362,78.64898527
478,4,1522,2,3,0,13,Wohngrundstueck,900,30,100,Offen,27.87523079,42.55466843,13.80360126,50.38500595,0,293.2283191,1,Spring,Yes,292.0372117,29.2128846
479,4,1528,4,5,0,23,Wohngrundstueck,1200,5,120,Offen,27.75829124,222.0020752,34.75194168,60.4703331,23.47350693,650.4775777,1,Spring,Yes,636.7523414,23.34512975
480,4,1529,1,3,3,20,Wohngrundstueck,250,2,60,Offen,30.21603966,102.7818756,74.38631439,57.32825089,8.412169456,438.9734081,1,Spring,Yes,432.8855991,29.74082192
481,4,1530,7,18,2,0,Wohngrundstueck,400,5,170,Keiner,24.55015755,317.0698547,38.44695663,54.4841156,22.95685196,8029.825131,1,Spring,Yes,7985.56174,28.48123046
482,4,1531,5,6,0,2,Kleingarten,300,15,140,Offen,7.655988693,1035.07019,49.91458511,52.60629654,29.50914001,6716.934,1,Spring,Yes,6533.032001,7.616428122
483,4,1540,3,24,0,3,Wohngrundstueck,1048,10,100,Geschlossen,24.81600189,2667.308105,61.67383957,57.273983,48.63176727,1280.296976,1,Spring,Yes,1368.941743,25.85000098
484,4,1541,27,1,14,11,Wohngrundstueck,220,5,0,Geschlossen,34.67273712,1681.042236,67.92368317,57.71124268,32.01134872,2370.259403,1,Spring,Yes,2479.306788,37.18825772
485,4,1548,35,3,0,0,Wohngrundstueck,500,10,160,Offen,22.26298714,718.0095215,51.15105438,50.59417725,36.42232895,1804.474888,1,Spring,Yes,726.2925082,19.85978172
486,4,1551,2,1,0,6,Wohngrundstueck,1000,20,160,Offen,34.73970032,800.2963257,18.61001778,62.49502182,28.66820717,4250.572209,1,Spring,Yes,4086.332262,28.99457255
487,4,1553,5,24,0,6,Kleingarten,400,20,150,Geschlossen,125.6528854,104.0242157,33.84222794,59.30688858,7.806650639,2588.390374,1,Spring,Yes,2588.584061,117.1014268
488,4,1558,17,1,0,0,Wohngrundstueck,300,10,150,Offen,251.5251923,49.7095108,83.56828308,50.48625565,12.28184319,9938.235969,1,Spring,Yes,9897.743058,250.9695993
489,4,1561,40,5,4,0,Wohngrundstueck,558,10,100,Offen,110.956459,842.6879272,58.97662735,46.39838028,33.25404358,254.8879721,1,Spring,Yes,235.5959182,111.5328806
490,4,1562,10,74,56,12,Wohngrundstueck,950,3,120,Keiner,35.95898819,469.8573914,61.76037979,56.24134064,42.35417557,4921.7212,1,Spring,Yes,4894.424909,35.84116447
491,4,1564,1,1,0,0,Kleingarten,200,10,120,Offen,41.81963348,857.4447632,71.16805267,68.32698822,24.0976429,5754.288075,1,Spring,Yes,5718.495626,39.15589402
492,4,1566,27,6,5,14,Kleingarten,400,15,125,Offen,56.76829147,875.993042,50.53089905,58.71242142,43.04819107,5813.912749,1,Spring,Yes,5813.644211,36.83512675
493,4,1568,4,3,0,2,Kleingarten,360,15,100,Offen,1.244799972,604.8804321,39.42007065,67.22720337,62.605793,4585.762008,1,Spring,Yes,4595.967612,1.383509428
494,4,1572,54,3,0,20,Wohngrundstueck,100,30,0,Keiner,181.2379761,338.7232361,62.58731461,53.62062073,21.61247826,3330.71353,1,Spring,Yes,3361.452915,175.8958585
495,4,1575,1,0,0,0,Kleingarten,420,15,120,Offen,213.4013062,372.0245667,49.235569,62.05639267,23.77056313,5911.899359,1,Spring,Yes,5906.614989,214.166598
496,4,1578,0,24,0,5,Wohngrundstueck,500,20,110,Offen,56.02646637,207.5299835,20.32350159,61.27956772,27.38573265,5593.954297,1,Spring,Yes,5589.046939,48.4840563
497,4,1581,18,0,0,0,Wohngrundstueck,400,10,160,Geschlossen,255.5156403,834.7202148,40.32583237,61.36357498,2.650146484,7345.270588,1,Spring,Yes,7320.764845,249.101266
498,4,1587,4,7,0,1,Kleingarten,310,20,120,Offen,8.74178791,1048.199829,30.69892311,52.91815948,44.3090744,3766.107466,1,Spring,Yes,3808.979238,8.864091333
499,4,1591,85,0,1,0,Wohngrundstueck,200,15,170,Offen,94.12622833,371.0333252,79.48471069,55.36167908,23.24740601,4816.90565,1,Spring,Yes,4808.332414,94.59005636
500,4,1592,3,0,0,0,Wohngrundstueck,209,10,100,Geschlossen,93.82549286,253.2874908,62.26542664,50.66928101,28.63661003,744.9509904,1,Spring,Yes,738.3359423,139.8039625
501,4,1593,37,0,1,2,Wohngrundstueck,500,5,60,Offen,131.3685608,1520.860718,45.72156906,47.8833313,31.21504784,6369.135583,1,Spring,Yes,6354.843446,105.0719499
502,4,1594,107,33,0,5,Wohngrundstueck,930,20,0,Geschlossen,23.95590591,946.774353,63.01457596,52.30472183,28.06115532,1776.204712,1,Spring,Yes,1782.135288,26.2357749
503,4,1598,0,4,0,2,Kleingarten,400,5,120,Offen,5.349999905,235.6624146,42.44618988,52.74278641,54.88779068,3208.859728,1,Spring,Yes,3174.110109,5.350000039
504,4,1600,2,0,0,0,Kleingarten,350,40,180,Geschlossen,12.71205139,372.4598083,23.12516403,54.03092957,35.90126419,1911.892693,1,Spring,Yes,1919.765167,13.08393989
505,4,1602,6,39,0,0,Wohngrundstueck,900,20,100,Offen,68.41565704,513.5870972,30.44916916,53.0106926,13.24844074,3599.034423,1,Spring,Yes,3630.470838,68.59391333
506,4,1603,8,9,1,32,Kleingarten,300,10,150,Offen,1.164527893,77.05136108,46.92394257,54.29322433,59.6916008,2462.281363,1,Spring,Yes,2463.303165,1.292030017
507,4,1605,39,3,0,26,Wohngrundstueck,300,10,100,Geschlossen,25.75205421,810.671875,56.3625946,65.75730896,57.71596909,4630.269794,1,Spring,Yes,4631.920492,25.50160482
508,4,1606,21,0,0,10,Wohngrundstueck,850,20,180,Offen,33.18471146,1192.816528,55.33752823,58.777771,32.12537003,3743.784776,1,Spring,Yes,3731.603859,34.38010666
509,4,1608,26,0,0,0,Wohngrundstueck,250,5,180,Offen,369.8899841,137.5479584,96.1658783,44.49511337,9.423894882,9954.494662,1,Spring,Yes,9908.972238,369.8899984
510,4,1609,9,0,0,0,Wohngrundstueck,500,5,150,Offen,68.96434021,1544.142212,62.89592743,55.87969208,41.80392456,4425.105034,1,Spring,Yes,4431.9599,69.24657226
511,4,1672,0,1,0,3,Wohngrundstueck,562,40,120,Offen,38.63376999,759.8635254,55.58929062,58.63381958,37.47062302,2850.280592,1,Spring,Yes,2842.546172,39.73509789
512,4,1673,0,0,1,4,Wohngrundstueck,600,10,100,Geschlossen,37.65516663,461.5934143,64.8351059,50.90340805,34.10006332,613.1063582,1,Spring,Yes,599.267685,40.92979206
513,4,1674,18,1,0,4,Wohngrundstueck,730,10,150,Geschlossen,37.35387421,294.5499268,45.14285278,53.78684998,30.2591095,1201.571508,1,Spring,Yes,1237.960461,34.90947621
514,4,1679,47,0,0,0,Wohngrundstueck,40,6,60,Keiner,64.48706055,1768.607788,60.65135193,49.28111649,26.32563019,448.1071063,1,Spring,Yes,440.5573617,84.90853415
515,4,1682,86,59,119,9,Wohngrundstueck,400,50,100,Offen,32.85969925,1014.502319,67.77236938,52.9629097,43.40135574,240.5246208,1,Spring,Yes,242.2352541,32.97419136
516,4,1683,0,0,0,27,Kleingarten,340,20,100,Offen,0.41414398,688.8707275,77.79564667,57.36066437,12.48299313,8520.512556,1,Spring,Yes,8665.913255,0.375827564
517,4,1684,46,3,0,16,Wohngrundstueck,350,20,120,Offen,24.16055679,583.8713379,32.01454163,44.82973862,31.99355125,2116.468534,1,Spring,Yes,2112.546562,23.72536073
518,4,1685,7,6,0,0,Wohngrundstueck,1500,10,120,Offen,23.25600052,1336.412964,21.48282051,43.7706337,10.0576067,4.089707078,1,Spring,Yes,22.81344206,27.90720034
519,4,1687,27,0,0,0,Wohngrundstueck,300,5,120,Keiner,40.38397217,1413.766968,76.4587326,56.54959869,27.98055458,2661.116727,1,Spring,Yes,2770.589593,39.66060963
520,4,1688,2,2,0,0,Wohngrundstueck,70,20,0,Offen,44.69001389,362.2001648,54.81625366,52.14821243,47.78312683,294.8188486,1,Spring,Yes,246.4198569,45.76436436
521,4,1689,2,1,1,1,Wohngrundstueck,45,10,70,Geschlossen,197.6812286,676.4649658,45.26571274,57.03012466,41.08045197,7324.64824,1,Spring,Yes,7275.536171,198.8782811
522,5,1767,31,46,0,1,Wohngrundstueck,100,20,100,Offen,53.62152863,253.6688843,56.62778854,60.15366745,29.71178818,1593.063082,1,Fall,Yes,1593.903147,57.14517539
523,5,1769,2,0,0,2,Wohngrundstueck,400,64,180,Offen,27.55835342,1191.370483,36.27140427,53.24235153,38.13479614,340.6649166,1,Fall,Yes,167.5191512,32.29675983
524,5,1770,24,49,0,4,Wohngrundstueck,2000,10,180,Offen,27.54632187,101.3118439,67.22907257,66.43734741,13.57300854,2692.18239,1,Fall,Yes,2498.141142,29.46355602
525,5,1771,1,3,2,2,Wohngrundstueck,880,20,90,Offen,37.508255,173.5477142,49.85105133,48.75870132,33.01598358,1152.72402,1,Fall,Yes,1165.90882,36.91508919
526,5,1773,7,14,0,6,Wohngrundstueck,900,30,150,Offen,40.10933685,647.9946899,35.87590027,49.49850082,47.74307251,1767.940629,1,Fall,Yes,1761.482031,40.2181047
527,5,1774,9,13,2,0,Wohngrundstueck,600,35,120,Keiner,39.2055397,262.1333618,36.95472336,40.43423462,24.99742126,627.7048723,1,Fall,Yes,631.3282879,39.0066513
528,5,1775,41,129,0,2,Wohngrundstueck,610,35,105,Keiner,31.07875252,615.2675781,0.606974304,49.24019623,71.19963837,2498.882743,1,Fall,Yes,2452.895882,25.72053777
529,5,1776,3,3,0,0,Wohngrundstueck,400,20,120,Offen,42.97566986,510.3593445,17.42327881,42.17869186,27.36738205,665.2556573,1,Fall,Yes,658.0363109,44.46366282
530,5,1777,2,0,0,0,Wohngrundstueck,650,20,120,Geschlossen,34.69523239,147.3297882,13.31391525,45.72463608,17.06575584,284.6590765,1,Fall,Yes,243.026427,35.46828799
531,5,1779,37,3,0,0,Wohngrundstueck,200,20,0,Geschlossen,108.929924,628.7905884,39.36647415,50.109375,65.90135956,3409.353423,1,Fall,Yes,3356.089129,108.8373843
532,5,1780,2,23,6,11,Wohngrundstueck,800,20,80,Offen,29.97969055,459.9307251,47.85617065,47.87557983,57.84599686,3467.208223,1,Fall,Yes,3508.031685,26.78675044
533,5,1781,5,35,3,6,Wohngrundstueck,300,20,90,Keiner,24.58619881,353.1555481,48.23654175,48.14942932,38.47028732,3145.537705,1,Fall,Yes,3107.040552,28.90175448
534,5,1782,4,27,0,0,Wohngrundstueck,500,20,150,Geschlossen,42.35468674,649.8896484,42.34955597,48.20547104,40.88886261,1915.237127,1,Fall,Yes,1962.580424,41.83843642
535,5,1784,27,10,4,0,Wohngrundstueck,450,15,120,Offen,31.69114113,710.5480957,32.89702988,50.11646652,22.90288544,737.2483169,1,Fall,Yes,756.7256304,33.54980359
536,5,1786,13,0,0,5,Wohngrundstueck,300,15,70,Keiner,39.16066742,225.4381866,3.434436083,46.08753967,44.70520401,483.7400047,1,Fall,Yes,592.9012325,39.00477506
537,5,1788,15,4,1,0,Wohngrundstueck,200,5,150,Offen,51.69287872,316.8973999,27.66672325,50.84912491,59.16559219,3127.928739,1,Fall,Yes,3090.119294,43.07212487
538,5,1790,9,2,4,5,Wohngrundstueck,2000,10,200,Keiner,0,384.4101257,43.13594818,54.10148621,55.20874023,3713.46002,1,Fall,Yes,3720.881413,0
539,5,1791,54,16,3,42,Wohngrundstueck,360,30,80,Geschlossen,66.27561951,736.3129272,61.84796524,50.91526413,32.37622833,2941.986869,1,Fall,Yes,2892.48319,66.35059548
540,5,1793,0,1,0,0,Wohngrundstueck,500,15,100,Offen,68.8363266,760.1021729,58.23792648,48.54164124,30.86929321,1065.554187,1,Fall,Yes,1082.136792,78.132358
541,5,1794,17,7,0,0,Wohngrundstueck,250,15,180,Keiner,49.73527908,712.8067017,74.38796234,61.79671097,20.88114738,432.995084,1,Fall,Yes,426.4849663,56.49745954
542,5,1796,8,0,0,11,Wohngrundstueck,360,20,60,Offen,49.00507355,945.7652588,35.88832855,50.78049469,33.5553627,3782.25831,1,Fall,Yes,3791.111334,49.08318709
543,5,1797,2,0,0,4,Wohngrundstueck,200,15,150,Keiner,33.81418228,1164.166504,32.42801285,54.22304916,33.78840256,3580.209955,1,Fall,Yes,3590.766569,37.87962651
544,5,1798,6,0,0,8,Wohngrundstueck,500,20,120,Keiner,20.43001366,847.6158447,30.04254532,49.82860947,23.3814106,3981.137989,1,Fall,Yes,3980.80952,17.85952962
545,5,1800,5,7,0,16,Kleingarten,400,50,180,Offen,24.69249535,683.3338013,21.71485519,63.55086899,64.10190582,3415.643097,1,Fall,Yes,3418.298727,27.60922347
546,5,1801,0,1,0,2,Kleingarten,140,10,140,Geschlossen,260.5979919,132.4572601,74.15623474,63.16233826,15.96135902,7799.145334,1,Fall,Yes,7790.306219,303.4133994
547,5,1805,3,1,0,1,Kleingarten,320,30,70,Geschlossen,192.4825592,41.84090042,41.11420822,54.83839417,10.19673347,3756.804374,1,Fall,Yes,3738.309221,186.6692633
548,5,1807,2,1,0,0,Wohngrundstueck,500,25,100,Keiner,68.97000122,480.4367371,44.30521393,53.49391556,10.45965767,2357.806595,1,Fall,Yes,2349.805133,68.91680777
549,5,1808,6,7,0,0,Wohngrundstueck,65,10,270,Keiner,85.18913269,966.0775757,72.97866058,45.91361618,23.59050179,1504.612347,1,Fall,Yes,1500.161735,76.73137361
550,5,1809,41,4,0,2,Wohngrundstueck,500,3,80,Offen,36.18000031,1118.329712,27.07213402,47.4815712,57.36981964,1244.945412,1,Fall,Yes,1234.009649,36.42589966
551,5,1810,1,1,0,0,Wohngrundstueck,250,20,120,Keiner,52.84373093,489.6100464,61.54883194,51.25571442,31.0717659,788.232995,1,Fall,Yes,775.1689761,43.9122648
552,5,1812,0,42,0,11,Kleingarten,270,10,120,Keiner,59.35628128,289.6124573,54.00696945,68.74073029,45.34764099,6333.356948,1,Fall,Yes,6268.631725,72.20380987
553,5,1813,0,2,0,0,Kleingarten,340,25,120,Offen,0,1476.146729,55.15872955,66.10712433,55.84968185,6667.471765,1,Fall,Yes,6660.195463,0
554,5,1815,0,1,0,0,Kleingarten,250,25,100,Offen,150.9255981,822.3278198,60.69335175,54.43740463,28.96765137,5973.643848,1,Fall,Yes,5953.945873,126.961311
555,5,1817,0,4,0,0,Wohngrundstueck,300,5,180,Geschlossen,66.53700256,700.1391602,61.13480377,61.29803848,36.75837326,3703.57683,1,Fall,Yes,3626.44053,62.97255033
556,5,1818,43,1,2,1,Wohngrundstueck,500,25,0,Offen,32.82909012,356.3643799,42.6353302,53.641922,44.80364609,3401.615906,1,Fall,Yes,3359.345014,32.87846717
557,5,1819,27,11,1,29,Kleingarten,1000,10,110,Offen,4.579999924,404.6598511,43.09900284,48.50440216,66.92590332,3223.292106,1,Fall,Yes,3146.067278,4.580000043
558,5,1820,35,1,1,5,Wohngrundstueck,300,5,150,Keiner,87.24038696,306.0835266,69.67523193,62.95013428,25.65439987,4263.293238,1,Fall,Yes,4226.030989,91.02277664
559,5,1821,14,2,0,1,Kleingarten,250,30,120,Offen,29.45656967,871.7962036,60.87615204,65.51732635,21.81681061,5735.842993,1,Fall,Yes,5709.425456,46.76876986
560,5,1824,17,1,0,1,Kleingarten,500,20,130,Offen,0.350000024,446.354248,52.01825714,50.52338791,60.093853,3854.048431,1,Fall,Yes,3850.168658,0.417420347
561,5,1827,9,3,0,0,Wohngrundstueck,400,4,0,Geschlossen,49.88000107,507.0895386,64.99490356,52.81507874,45.13713455,3287.628851,1,Fall,Yes,3287.757987,49.88000095
562,5,1830,0,3,0,1,Wohngrundstueck,500,25,135,Offen,42.17488098,168.5476532,59.99133682,51.61551666,47.45525742,4828.27488,1,Fall,Yes,4826.971826,44.23124382
563,5,1831,4,7,6,3,Wohngrundstueck,180,2,100,Keiner,49.72546005,982.6307983,70.24274445,44.34366989,22.21448898,143.0505569,1,Fall,Yes,95.47058593,50.0121245
564,5,1832,8,0,0,2,Wohngrundstueck,80,1,100,Keiner,146.4585266,111.0799332,82.79088593,51.41540527,5.551511765,8630.980361,1,Fall,Yes,8577.286735,146.2259708
565,5,1835,4,0,0,0,Wohngrundstueck,1000,15,100,Geschlossen,85.21759033,1094.083618,67.31881714,48.14892578,41.48588562,181.2040399,1,Fall,Yes,177.571818,81.97496025
566,5,1836,1,2,0,43,Wohngrundstueck,700,5,150,Offen,68.89277649,1155.078857,50.11251068,57.25130081,46.05138016,6624.858398,1,Fall,Yes,6616.612594,66.65493816
567,5,1839,1,2,0,4,Wohngrundstueck,2000,10,200,Keiner,30.34267616,1102.261353,84.07259369,53.98788071,2.065965652,3681.992171,1,Fall,Yes,3660.641945,35.70128494
568,5,1841,46,10,0,1,Wohngrundstueck,350,10,70,Offen,34.20133972,337.9223633,62.23926544,57.0389595,43.51356888,2418.13717,1,Fall,Yes,2422.821849,29.27791832
569,5,1842,20,0,3,11,Wohngrundstueck,800,10,120,Offen,28.45940781,1003.057312,56.45502853,56.75912094,44.5635376,3167.375609,1,Fall,Yes,3326.242771,28.23176418
570,5,1843,13,0,0,3,Wohngrundstueck,495,10,0,Offen,29.5580864,271.5237122,57.89647675,62.05366135,27.97782135,4225.323489,1,Fall,Yes,4385.437051,32.40158999
571,5,1845,1,0,0,2,Wohngrundstueck,100,10,120,Offen,28.95452499,129.4714813,60.22706985,60.71633911,38.82513046,3393.845179,1,Fall,Yes,3401.659091,28.91633455
572,5,1846,1,1,0,2,Wohngrundstueck,996,45,120,Geschlossen,23.31923103,520.0530396,58.76157379,47.66255188,46.2890625,1179.386103,1,Fall,Yes,1187.660807,24.60868834
573,5,1847,19,1,2,0,Wohngrundstueck,300,10,200,Offen,53.80194092,1050.748535,63.96655655,53.28132629,33.47328186,1446.728351,1,Fall,Yes,1443.921693,57.38045977
574,5,1849,19,3,3,1,Wohngrundstueck,700,5,150,Keiner,33.727314,310.8790588,71.86303711,51.86894989,23.23524857,2747.554427,1,Fall,Yes,2721.857938,33.65331801
575,5,1850,0,1,5,0,Wohngrundstueck,600,20,150,Offen,19.0535202,503.4767761,34.5247612,57.66582489,37.22704315,3074.153961,1,Fall,Yes,3000.73995,20.73075283
576,5,1852,8,5,3,13,Wohngrundstueck,600,10,120,Geschlossen,40.44766235,709.7722778,79.04560852,52.44560623,14.91708183,236.078773,1,Fall,Yes,227.9013985,41.42324218
577,5,1853,19,7,1,4,Wohngrundstueck,500,10,120,Offen,22.38926888,1032.113281,51.2430954,43.23807144,50.62685394,65.74109992,1,Fall,Yes,36.73600159,23.53067765
578,5,1854,9,13,1,0,Wohngrundstueck,100,0,75,Keiner,128.0525513,549.7105103,58.24004745,45.36574554,23.87003899,1373.359681,1,Fall,Yes,1380.256574,108.6536435
579,5,1856,5,9,2,2,Wohngrundstueck,120,5,0,Keiner,78.48986816,98.23152924,71.99662781,56.7353363,22.04286766,4989.813254,1,Fall,Yes,4990.719727,64.9263319
580,5,1858,66,3,12,0,Wohngrundstueck,200,20,0,Geschlossen,115.6952667,108.0475998,65.6413269,53.39056396,31.32389832,3113.338889,1,Fall,Yes,3074.408001,110.9413512
581,5,1859,3,15,0,2,Wohngrundstueck,700,10,180,Geschlossen,34.58761597,1641.568604,40.89955521,56.92185593,24.15575218,2207.202264,1,Fall,Yes,2216.043451,34.2674335
582,5,1860,120,1,1,3,Wohngrundstueck,200,20,100,Offen,27.43002319,87.46903229,60.95293808,52.94145966,29.99125481,914.1762127,1,Fall,Yes,905.7087516,27.53269785
583,5,1861,52,0,0,0,Wohngrundstueck,350,6,100,Keiner,17.8781147,1266.267944,52.69625092,55.86642456,40.13799667,5831.937466,1,Fall,Yes,5827.480669,10.99694722
584,5,1863,4,15,0,0,Kleingarten,500,10,0,Offen,9.204180717,1448.48645,51.80248642,58.50976181,35.7433548,4819.372472,1,Fall,Yes,4812.9244,9.041955403
585,5,1864,10,0,0,0,Wohngrundstueck,200,30,0,Geschlossen,84.12529755,1840.293213,93.01582336,54.42726135,0.319125652,5208.739656,1,Fall,Yes,5198.23139,84.80055825
586,5,1865,10,1,0,59,Wohngrundstueck,250,15,120,Geschlossen,32.07744598,171.7188416,59.24821854,56.92552185,39.64532089,3200.364126,1,Fall,Yes,3204.983966,31.78336768
587,5,1869,2,1,2,2,Kleingarten,650,5,50,Offen,0,50.73065948,29.22473526,67.71908569,58.11287308,5135.605692,1,Fall,Yes,5133.555755,0.538636801
588,5,1870,19,0,1,87,Wohngrundstueck,800,10,130,Offen,43.62765884,112.7538223,65.37506866,47.29528809,27.10840797,1206.189942,1,Fall,Yes,1206.629048,43.80467415
589,5,1871,2,4,0,2,Wohngrundstueck,806,0,60,Geschlossen,34.84329605,129.7293854,66.0743103,47.77496338,30.28543282,1304.749335,1,Fall,Yes,1292.057317,34.4118678
590,5,1873,1,9,0,0,Kleingarten,230,25,150,Geschlossen,0,78.95272827,16.30356407,63.47776413,32.28938293,3548.854966,1,Fall,Yes,3543.935557,0
591,5,1874,6,1,1,15,Wohngrundstueck,600,10,180,Keiner,14.49652767,1394.10437,66.93265533,68.86659241,29.26740265,6856.770918,1,Fall,Yes,6851.462453,19.55839671
592,5,1878,18,9,1,0,Kleingarten,600,10,150,Geschlossen,3.446305037,1051.96814,62.04273224,62.67267609,44.81468964,3720.403272,1,Fall,Yes,3670.47613,3.290299392
593,5,1880,18,1,1,2,Wohngrundstueck,839,10,150,Offen,21.69990921,2001.429077,58.30366135,67.20690918,31.5170002,133.425589,1,Fall,Yes,123.38732,21.79614939
594,5,1881,12,1,2,5,Wohngrundstueck,1093,15,140,Geschlossen,41.1906929,246.4716339,48.33638382,47.03752136,22.87452126,984.9962436,1,Fall,Yes,991.8186582,41.93453643
595,5,1883,1,0,0,1,Kleingarten,380,10,120,Offen,35.86476898,1195.813232,70.29039764,54.4287796,31.66631126,2967.181672,1,Fall,Yes,3090.137945,39.49121282
596,5,1885,1,1,0,0,Wohngrundstueck,1000,10,100,Keiner,13.99785042,47.59729385,81.68431854,64.72076416,6.373601913,4464.023653,1,Fall,Yes,4457.868493,12.52875211
597,5,1887,12,32,0,0,Wohngrundstueck,635,25,120,Offen,30.55858421,515.5098267,66.34915161,45.57092285,36.56658936,3958.865055,1,Fall,Yes,3997.018702,30.89479094
598,5,1888,19,1,1,8,Wohngrundstueck,500,25,180,Offen,29.63970184,1654.108154,53.59761047,40.56664658,47.14961624,65.66744368,1,Fall,Yes,58.049958,30.99653368
599,5,1891,30,8,0,0,Wohngrundstueck,190,60,60,Offen,42.3200531,345.5420227,6.945844173,43.35445023,62.18345642,1110.140337,1,Fall,Yes,1107.307577,43.46242157
600,5,1892,67,18,0,19,Wohngrundstueck,350,5,80,Keiner,35.85599899,387.5514221,80.16007996,67.90084076,15.06380367,1317.81321,1,Fall,Yes,1310.197803,44.50168404
601,5,1897,87,7,0,3,Wohngrundstueck,160,10,180,Geschlossen,42.93784332,224.4944611,60.59186172,61.08646011,28.76883125,2223.551421,1,Fall,Yes,2217.887984,39.92416827
602,5,1899,21,8,0,15,Wohngrundstueck,400,15,125,Offen,37.33533859,525.9793091,46.02653122,56.25264359,40.29208374,2884.340986,1,Fall,Yes,2868.348247,34.70539664
