"animals_id","date","hour","animals_name","sex","weekday","n_total_hour","n_rest_hour","pct_rest_hour"
327,"2008-10-01",16,"Vesla ","f",3,12,2,0.166666666666667
327,"2008-10-01",17,"Vesla ","f",3,11,4,0.363636363636364
327,"2008-10-01",18,"Vesla ","f",3,12,3,0.25
327,"2008-10-01",19,"Vesla ","f",3,12,0,0
327,"2008-10-01",20,"Vesla ","f",3,12,3,0.25
327,"2008-10-01",21,"Vesla ","f",3,12,3,0.25
327,"2008-10-01",22,"Vesla ","f",3,12,11,0.916666666666667
327,"2008-10-01",23,"Vesla ","f",3,12,11,0.916666666666667
327,"2008-10-02",0,"Vesla ","f",4,12,12,1
327,"2008-10-02",1,"Vesla ","f",4,11,8,0.727272727272727
327,"2008-10-02",2,"Vesla ","f",4,12,12,1
327,"2008-10-02",3,"Vesla ","f",4,12,7,0.583333333333333
327,"2008-10-02",4,"Vesla ","f",4,12,0,0
327,"2008-10-02",5,"Vesla ","f",4,12,1,0.0833333333333333
327,"2008-10-02",6,"Vesla ","f",4,11,1,0.0909090909090909
327,"2008-10-02",7,"Vesla ","f",4,12,5,0.416666666666667
327,"2008-10-02",8,"Vesla ","f",4,12,12,1
327,"2008-10-02",9,"Vesla ","f",4,12,11,0.916666666666667
327,"2008-10-02",10,"Vesla ","f",4,12,11,0.916666666666667
327,"2008-10-02",11,"Vesla ","f",4,12,11,0.916666666666667
327,"2008-10-02",12,"Vesla ","f",4,10,9,0.9
327,"2008-10-02",13,"Vesla ","f",4,12,11,0.916666666666667
327,"2008-10-02",14,"Vesla ","f",4,12,1,0.0833333333333333
327,"2008-10-02",15,"Vesla ","f",4,12,7,0.583333333333333
327,"2008-10-02",16,"Vesla ","f",4,12,11,0.916666666666667
327,"2008-10-02",17,"Vesla ","f",4,12,7,0.583333333333333
327,"2008-10-02",18,"Vesla ","f",4,12,6,0.5
327,"2008-10-02",19,"Vesla ","f",4,11,3,0.272727272727273
327,"2008-10-02",20,"Vesla ","f",4,12,1,0.0833333333333333
327,"2008-10-02",21,"Vesla ","f",4,12,12,1
327,"2008-10-02",22,"Vesla ","f",4,12,12,1
327,"2008-10-02",23,"Vesla ","f",4,12,11,0.916666666666667
327,"2008-10-03",0,"Vesla ","f",5,12,0,0
327,"2008-10-03",1,"Vesla ","f",5,12,0,0
327,"2008-10-03",2,"Vesla ","f",5,12,6,0.5
327,"2008-10-03",3,"Vesla ","f",5,12,0,0
327,"2008-10-03",4,"Vesla ","f",5,12,7,0.583333333333333
327,"2008-10-03",5,"Vesla ","f",5,12,5,0.416666666666667
327,"2008-10-03",6,"Vesla ","f",5,12,5,0.416666666666667
327,"2008-10-03",7,"Vesla ","f",5,11,3,0.272727272727273
327,"2008-10-03",8,"Vesla ","f",5,12,7,0.583333333333333
327,"2008-10-03",9,"Vesla ","f",5,12,4,0.333333333333333
327,"2008-10-03",10,"Vesla ","f",5,12,1,0.0833333333333333
327,"2008-10-03",11,"Vesla ","f",5,12,9,0.75
327,"2008-10-03",12,"Vesla ","f",5,12,12,1
327,"2008-10-03",13,"Vesla ","f",5,12,10,0.833333333333333
327,"2008-10-03",14,"Vesla ","f",5,11,4,0.363636363636364
327,"2008-10-03",15,"Vesla ","f",5,12,2,0.166666666666667
327,"2008-10-03",16,"Vesla ","f",5,12,0,0
327,"2008-10-03",17,"Vesla ","f",5,12,0,0
327,"2008-10-03",18,"Vesla ","f",5,12,0,0
327,"2008-10-03",19,"Vesla ","f",5,12,0,0
327,"2008-10-03",20,"Vesla ","f",5,11,6,0.545454545454545
327,"2008-10-03",21,"Vesla ","f",5,12,10,0.833333333333333
327,"2008-10-03",22,"Vesla ","f",5,12,9,0.75
327,"2008-10-03",23,"Vesla ","f",5,12,3,0.25
327,"2008-10-04",0,"Vesla ","f",6,12,1,0.0833333333333333
327,"2008-10-04",1,"Vesla ","f",6,12,12,1
327,"2008-10-04",2,"Vesla ","f",6,11,0,0
327,"2008-10-04",3,"Vesla ","f",6,12,5,0.416666666666667
327,"2008-10-04",4,"Vesla ","f",6,12,0,0
327,"2008-10-04",5,"Vesla ","f",6,12,0,0
327,"2008-10-04",6,"Vesla ","f",6,12,0,0
327,"2008-10-04",7,"Vesla ","f",6,12,5,0.416666666666667
327,"2008-10-04",8,"Vesla ","f",6,12,0,0
327,"2008-10-04",9,"Vesla ","f",6,11,11,1
327,"2008-10-04",10,"Vesla ","f",6,12,11,0.916666666666667
327,"2008-10-04",11,"Vesla ","f",6,12,9,0.75
327,"2008-10-04",12,"Vesla ","f",6,12,12,1
327,"2008-10-04",13,"Vesla ","f",6,12,7,0.583333333333333
327,"2008-10-04",14,"Vesla ","f",6,12,11,0.916666666666667
327,"2008-10-04",15,"Vesla ","f",6,11,7,0.636363636363636
327,"2008-10-04",16,"Vesla ","f",6,12,2,0.166666666666667
327,"2008-10-04",17,"Vesla ","f",6,12,0,0
327,"2008-10-04",18,"Vesla ","f",6,12,0,0
327,"2008-10-04",19,"Vesla ","f",6,12,2,0.166666666666667
327,"2008-10-04",20,"Vesla ","f",6,12,1,0.0833333333333333
327,"2008-10-04",21,"Vesla ","f",6,11,11,1
327,"2008-10-04",22,"Vesla ","f",6,12,12,1
327,"2008-10-04",23,"Vesla ","f",6,12,10,0.833333333333333
327,"2008-10-05",0,"Vesla ","f",7,12,11,0.916666666666667
327,"2008-10-05",1,"Vesla ","f",7,12,12,1
327,"2008-10-05",2,"Vesla ","f",7,12,3,0.25
327,"2008-10-05",3,"Vesla ","f",7,12,4,0.333333333333333
327,"2008-10-05",4,"Vesla ","f",7,11,11,1
327,"2008-10-05",5,"Vesla ","f",7,12,5,0.416666666666667
327,"2008-10-05",6,"Vesla ","f",7,12,0,0
327,"2008-10-05",7,"Vesla ","f",7,12,0,0
327,"2008-10-05",8,"Vesla ","f",7,12,1,0.0833333333333333
327,"2008-10-05",9,"Vesla ","f",7,12,11,0.916666666666667
327,"2008-10-05",10,"Vesla ","f",7,11,11,1
327,"2008-10-05",11,"Vesla ","f",7,12,12,1
327,"2008-10-05",12,"Vesla ","f",7,12,12,1
327,"2008-10-05",13,"Vesla ","f",7,12,9,0.75
327,"2008-10-05",14,"Vesla ","f",7,12,6,0.5
327,"2008-10-05",15,"Vesla ","f",7,12,4,0.333333333333333
327,"2008-10-05",16,"Vesla ","f",7,11,5,0.454545454545455
327,"2008-10-05",17,"Vesla ","f",7,12,1,0.0833333333333333
327,"2008-10-05",18,"Vesla ","f",7,12,1,0.0833333333333333
327,"2008-10-05",19,"Vesla ","f",7,12,0,0
327,"2008-10-05",20,"Vesla ","f",7,12,0,0
327,"2008-10-05",21,"Vesla ","f",7,11,2,0.181818181818182
327,"2008-10-05",22,"Vesla ","f",7,12,11,0.916666666666667
327,"2008-10-05",23,"Vesla ","f",7,11,10,0.909090909090909
327,"2008-10-06",0,"Vesla ","f",1,11,11,1
327,"2008-10-06",1,"Vesla ","f",1,12,3,0.25
327,"2008-10-06",2,"Vesla ","f",1,12,12,1
327,"2008-10-06",3,"Vesla ","f",1,12,5,0.416666666666667
327,"2008-10-06",4,"Vesla ","f",1,12,1,0.0833333333333333
327,"2008-10-06",5,"Vesla ","f",1,11,10,0.909090909090909
327,"2008-10-06",6,"Vesla ","f",1,12,2,0.166666666666667
327,"2008-10-06",7,"Vesla ","f",1,12,2,0.166666666666667
327,"2008-10-06",8,"Vesla ","f",1,12,1,0.0833333333333333
327,"2008-10-06",9,"Vesla ","f",1,12,8,0.666666666666667
327,"2008-10-06",10,"Vesla ","f",1,12,10,0.833333333333333
327,"2008-10-06",11,"Vesla ","f",1,11,11,1
327,"2008-10-06",12,"Vesla ","f",1,12,10,0.833333333333333
327,"2008-10-06",13,"Vesla ","f",1,12,4,0.333333333333333
327,"2008-10-06",14,"Vesla ","f",1,12,12,1
327,"2008-10-06",15,"Vesla ","f",1,12,7,0.583333333333333
327,"2008-10-06",16,"Vesla ","f",1,12,7,0.583333333333333
327,"2008-10-06",17,"Vesla ","f",1,12,0,0
327,"2008-10-06",18,"Vesla ","f",1,11,0,0
327,"2008-10-06",19,"Vesla ","f",1,12,0,0
327,"2008-10-06",20,"Vesla ","f",1,12,1,0.0833333333333333
327,"2008-10-06",21,"Vesla ","f",1,12,1,0.0833333333333333
327,"2008-10-06",22,"Vesla ","f",1,12,12,1
327,"2008-10-06",23,"Vesla ","f",1,12,12,1
327,"2008-10-07",0,"Vesla ","f",2,12,0,0
327,"2008-10-07",1,"Vesla ","f",2,11,3,0.272727272727273
327,"2008-10-07",2,"Vesla ","f",2,12,0,0
327,"2008-10-07",3,"Vesla ","f",2,12,0,0
327,"2008-10-07",4,"Vesla ","f",2,12,7,0.583333333333333
327,"2008-10-07",5,"Vesla ","f",2,12,5,0.416666666666667
327,"2008-10-07",6,"Vesla ","f",2,11,0,0
327,"2008-10-07",7,"Vesla ","f",2,12,1,0.0833333333333333
327,"2008-10-07",8,"Vesla ","f",2,12,12,1
327,"2008-10-07",9,"Vesla ","f",2,12,12,1
327,"2008-10-07",10,"Vesla ","f",2,12,2,0.166666666666667
327,"2008-10-07",11,"Vesla ","f",2,12,3,0.25
327,"2008-10-07",12,"Vesla ","f",2,12,12,1
327,"2008-10-07",13,"Vesla ","f",2,11,9,0.818181818181818
327,"2008-10-07",14,"Vesla ","f",2,12,11,0.916666666666667
327,"2008-10-07",15,"Vesla ","f",2,12,12,1
327,"2008-10-07",16,"Vesla ","f",2,12,2,0.166666666666667
327,"2008-10-07",17,"Vesla ","f",2,12,0,0
327,"2008-10-07",18,"Vesla ","f",2,12,0,0
327,"2008-10-07",19,"Vesla ","f",2,11,3,0.272727272727273
327,"2008-10-07",20,"Vesla ","f",2,12,0,0
327,"2008-10-07",21,"Vesla ","f",2,12,0,0
327,"2008-10-07",22,"Vesla ","f",2,12,0,0
327,"2008-10-07",23,"Vesla ","f",2,12,5,0.416666666666667
327,"2008-10-08",0,"Vesla ","f",3,12,0,0
327,"2008-10-08",1,"Vesla ","f",3,12,6,0.5
327,"2008-10-08",2,"Vesla ","f",3,12,7,0.583333333333333
327,"2008-10-08",3,"Vesla ","f",3,12,6,0.5
327,"2008-10-08",4,"Vesla ","f",3,12,0,0
327,"2008-10-08",5,"Vesla ","f",3,12,3,0.25
327,"2008-10-08",6,"Vesla ","f",3,12,1,0.0833333333333333
327,"2008-10-08",7,"Vesla ","f",3,12,0,0
327,"2008-10-08",8,"Vesla ","f",3,11,0,0
327,"2008-10-08",9,"Vesla ","f",3,12,5,0.416666666666667
327,"2008-10-08",10,"Vesla ","f",3,12,2,0.166666666666667
327,"2008-10-08",11,"Vesla ","f",3,12,12,1
327,"2008-10-08",12,"Vesla ","f",3,12,11,0.916666666666667
327,"2008-10-08",13,"Vesla ","f",3,12,12,1
327,"2008-10-08",14,"Vesla ","f",3,11,11,1
327,"2008-10-08",15,"Vesla ","f",3,12,9,0.75
327,"2008-10-08",16,"Vesla ","f",3,12,6,0.5
327,"2008-10-08",17,"Vesla ","f",3,12,0,0
327,"2008-10-08",18,"Vesla ","f",3,12,0,0
327,"2008-10-08",19,"Vesla ","f",3,12,0,0
327,"2008-10-08",20,"Vesla ","f",3,11,0,0
327,"2008-10-08",21,"Vesla ","f",3,12,0,0
327,"2008-10-08",22,"Vesla ","f",3,12,0,0
327,"2008-10-08",23,"Vesla ","f",3,12,5,0.416666666666667
327,"2008-10-09",0,"Vesla ","f",4,12,10,0.833333333333333
327,"2008-10-09",1,"Vesla ","f",4,12,12,1
327,"2008-10-09",2,"Vesla ","f",4,12,3,0.25
327,"2008-10-09",3,"Vesla ","f",4,11,4,0.363636363636364
327,"2008-10-09",4,"Vesla ","f",4,12,2,0.166666666666667
327,"2008-10-09",5,"Vesla ","f",4,12,0,0
327,"2008-10-09",6,"Vesla ","f",4,12,2,0.166666666666667
327,"2008-10-09",7,"Vesla ","f",4,12,9,0.75
327,"2008-10-09",8,"Vesla ","f",4,12,12,1
327,"2008-10-09",9,"Vesla ","f",4,11,10,0.909090909090909
327,"2008-10-09",10,"Vesla ","f",4,12,11,0.916666666666667
327,"2008-10-09",11,"Vesla ","f",4,12,8,0.666666666666667
327,"2008-10-09",12,"Vesla ","f",4,12,12,1
327,"2008-10-09",13,"Vesla ","f",4,12,8,0.666666666666667
327,"2008-10-09",14,"Vesla ","f",4,12,10,0.833333333333333
327,"2008-10-09",15,"Vesla ","f",4,11,1,0.0909090909090909
327,"2008-10-09",16,"Vesla ","f",4,12,1,0.0833333333333333
327,"2008-10-09",17,"Vesla ","f",4,12,0,0
327,"2008-10-09",18,"Vesla ","f",4,12,2,0.166666666666667
327,"2008-10-09",19,"Vesla ","f",4,12,2,0.166666666666667
327,"2008-10-09",20,"Vesla ","f",4,12,0,0
327,"2008-10-09",21,"Vesla ","f",4,12,0,0
327,"2008-10-09",22,"Vesla ","f",4,11,1,0.0909090909090909
327,"2008-10-09",23,"Vesla ","f",4,12,0,0
327,"2008-10-10",0,"Vesla ","f",5,12,3,0.25
327,"2008-10-10",1,"Vesla ","f",5,12,0,0
327,"2008-10-10",2,"Vesla ","f",5,12,10,0.833333333333333
327,"2008-10-10",3,"Vesla ","f",5,12,11,0.916666666666667
327,"2008-10-10",4,"Vesla ","f",5,11,0,0
327,"2008-10-10",5,"Vesla ","f",5,12,5,0.416666666666667
327,"2008-10-10",6,"Vesla ","f",5,12,11,0.916666666666667
327,"2008-10-10",7,"Vesla ","f",5,12,12,1
327,"2008-10-10",8,"Vesla ","f",5,12,12,1
327,"2008-10-10",9,"Vesla ","f",5,12,9,0.75
327,"2008-10-10",10,"Vesla ","f",5,12,12,1
327,"2008-10-10",11,"Vesla ","f",5,11,11,1
327,"2008-10-10",12,"Vesla ","f",5,12,12,1
327,"2008-10-10",13,"Vesla ","f",5,12,7,0.583333333333333
327,"2008-10-10",14,"Vesla ","f",5,12,7,0.583333333333333
327,"2008-10-10",15,"Vesla ","f",5,12,9,0.75
327,"2008-10-10",16,"Vesla ","f",5,12,12,1
327,"2008-10-10",17,"Vesla ","f",5,11,9,0.818181818181818
327,"2008-10-10",18,"Vesla ","f",5,12,2,0.166666666666667
327,"2008-10-10",19,"Vesla ","f",5,12,12,1
327,"2008-10-10",20,"Vesla ","f",5,12,11,0.916666666666667
327,"2008-10-10",21,"Vesla ","f",5,11,8,0.727272727272727
327,"2008-10-10",22,"Vesla ","f",5,12,10,0.833333333333333
327,"2008-10-10",23,"Vesla ","f",5,11,7,0.636363636363636
327,"2008-10-11",0,"Vesla ","f",6,12,6,0.5
327,"2008-10-11",1,"Vesla ","f",6,11,11,1
327,"2008-10-11",2,"Vesla ","f",6,12,8,0.666666666666667
327,"2008-10-11",3,"Vesla ","f",6,12,12,1
327,"2008-10-11",4,"Vesla ","f",6,12,12,1
327,"2008-10-11",5,"Vesla ","f",6,12,2,0.166666666666667
327,"2008-10-11",6,"Vesla ","f",6,11,2,0.181818181818182
327,"2008-10-11",7,"Vesla ","f",6,12,10,0.833333333333333
327,"2008-10-11",8,"Vesla ","f",6,12,9,0.75
327,"2008-10-11",9,"Vesla ","f",6,12,12,1
327,"2008-10-11",10,"Vesla ","f",6,12,11,0.916666666666667
327,"2008-10-11",11,"Vesla ","f",6,12,12,1
327,"2008-10-11",12,"Vesla ","f",6,11,11,1
327,"2008-10-11",13,"Vesla ","f",6,12,9,0.75
327,"2008-10-11",14,"Vesla ","f",6,12,10,0.833333333333333
327,"2008-10-11",15,"Vesla ","f",6,12,8,0.666666666666667
327,"2008-10-11",16,"Vesla ","f",6,12,8,0.666666666666667
327,"2008-10-11",17,"Vesla ","f",6,12,1,0.0833333333333333
327,"2008-10-11",18,"Vesla ","f",6,11,1,0.0909090909090909
327,"2008-10-11",19,"Vesla ","f",6,12,12,1
327,"2008-10-11",20,"Vesla ","f",6,12,12,1
327,"2008-10-11",21,"Vesla ","f",6,12,10,0.833333333333333
327,"2008-10-11",22,"Vesla ","f",6,12,4,0.333333333333333
327,"2008-10-11",23,"Vesla ","f",6,12,0,0
327,"2008-10-12",0,"Vesla ","f",7,12,3,0.25
327,"2008-10-12",1,"Vesla ","f",7,12,12,1
327,"2008-10-12",2,"Vesla ","f",7,12,12,1
327,"2008-10-12",3,"Vesla ","f",7,12,12,1
327,"2008-10-12",4,"Vesla ","f",7,12,7,0.583333333333333
327,"2008-10-12",5,"Vesla ","f",7,12,9,0.75
327,"2008-10-12",6,"Vesla ","f",7,12,1,0.0833333333333333
327,"2008-10-12",7,"Vesla ","f",7,11,10,0.909090909090909
327,"2008-10-12",8,"Vesla ","f",7,12,7,0.583333333333333
327,"2008-10-12",9,"Vesla ","f",7,12,8,0.666666666666667
327,"2008-10-12",10,"Vesla ","f",7,12,10,0.833333333333333
327,"2008-10-12",11,"Vesla ","f",7,12,12,1
327,"2008-10-12",12,"Vesla ","f",7,11,11,1
327,"2008-10-12",13,"Vesla ","f",7,11,11,1
327,"2008-10-12",14,"Vesla ","f",7,12,11,0.916666666666667
327,"2008-10-12",15,"Vesla ","f",7,12,1,0.0833333333333333
327,"2008-10-12",16,"Vesla ","f",7,12,1,0.0833333333333333
327,"2008-10-12",17,"Vesla ","f",7,12,2,0.166666666666667
327,"2008-10-12",18,"Vesla ","f",7,12,2,0.166666666666667
327,"2008-10-12",19,"Vesla ","f",7,12,8,0.666666666666667
327,"2008-10-12",20,"Vesla ","f",7,11,8,0.727272727272727
327,"2008-10-12",21,"Vesla ","f",7,12,6,0.5
327,"2008-10-12",22,"Vesla ","f",7,12,3,0.25
327,"2008-10-12",23,"Vesla ","f",7,12,6,0.5
327,"2008-10-13",0,"Vesla ","f",1,12,12,1
327,"2008-10-13",1,"Vesla ","f",1,12,9,0.75
327,"2008-10-13",2,"Vesla ","f",1,11,11,1
327,"2008-10-13",3,"Vesla ","f",1,12,11,0.916666666666667
327,"2008-10-13",4,"Vesla ","f",1,12,11,0.916666666666667
327,"2008-10-13",5,"Vesla ","f",1,12,12,1
327,"2008-10-13",6,"Vesla ","f",1,12,8,0.666666666666667
327,"2008-10-13",7,"Vesla ","f",1,12,0,0
327,"2008-10-13",8,"Vesla ","f",1,11,5,0.454545454545455
327,"2008-10-13",9,"Vesla ","f",1,12,3,0.25
327,"2008-10-13",10,"Vesla ","f",1,12,5,0.416666666666667
327,"2008-10-13",11,"Vesla ","f",1,12,9,0.75
327,"2008-10-13",12,"Vesla ","f",1,12,12,1
327,"2008-10-13",13,"Vesla ","f",1,12,11,0.916666666666667
327,"2008-10-13",14,"Vesla ","f",1,12,10,0.833333333333333
327,"2008-10-13",15,"Vesla ","f",1,11,3,0.272727272727273
327,"2008-10-13",16,"Vesla ","f",1,12,4,0.333333333333333
327,"2008-10-13",17,"Vesla ","f",1,12,0,0
327,"2008-10-13",18,"Vesla ","f",1,12,1,0.0833333333333333
327,"2008-10-13",19,"Vesla ","f",1,12,4,0.333333333333333
327,"2008-10-13",20,"Vesla ","f",1,12,1,0.0833333333333333
327,"2008-10-13",21,"Vesla ","f",1,11,0,0
327,"2008-10-13",22,"Vesla ","f",1,12,9,0.75
327,"2008-10-13",23,"Vesla ","f",1,12,12,1
327,"2008-10-14",0,"Vesla ","f",2,12,0,0
327,"2008-10-14",1,"Vesla ","f",2,12,3,0.25
327,"2008-10-14",2,"Vesla ","f",2,12,5,0.416666666666667
327,"2008-10-14",3,"Vesla ","f",2,10,1,0.1
327,"2008-10-14",4,"Vesla ","f",2,12,0,0
327,"2008-10-14",5,"Vesla ","f",2,12,3,0.25
327,"2008-10-14",6,"Vesla ","f",2,12,3,0.25
327,"2008-10-14",7,"Vesla ","f",2,12,0,0
327,"2008-10-14",8,"Vesla ","f",2,12,1,0.0833333333333333
327,"2008-10-14",9,"Vesla ","f",2,12,11,0.916666666666667
327,"2008-10-14",10,"Vesla ","f",2,11,11,1
327,"2008-10-14",11,"Vesla ","f",2,12,11,0.916666666666667
327,"2008-10-14",12,"Vesla ","f",2,12,12,1
327,"2008-10-14",13,"Vesla ","f",2,12,12,1
327,"2008-10-14",14,"Vesla ","f",2,12,9,0.75
327,"2008-10-14",15,"Vesla ","f",2,12,12,1
327,"2008-10-14",16,"Vesla ","f",2,11,6,0.545454545454545
327,"2008-10-14",17,"Vesla ","f",2,12,0,0
327,"2008-10-14",18,"Vesla ","f",2,12,2,0.166666666666667
327,"2008-10-14",19,"Vesla ","f",2,12,1,0.0833333333333333
327,"2008-10-14",20,"Vesla ","f",2,12,0,0
327,"2008-10-14",21,"Vesla ","f",2,12,4,0.333333333333333
327,"2008-10-14",22,"Vesla ","f",2,11,1,0.0909090909090909
327,"2008-10-14",23,"Vesla ","f",2,12,0,0
327,"2008-10-15",0,"Vesla ","f",3,11,0,0
327,"2008-10-15",1,"Vesla ","f",3,12,4,0.333333333333333
327,"2008-10-15",2,"Vesla ","f",3,12,0,0
327,"2008-10-15",3,"Vesla ","f",3,12,4,0.333333333333333
327,"2008-10-15",4,"Vesla ","f",3,12,0,0
327,"2008-10-15",5,"Vesla ","f",3,11,1,0.0909090909090909
327,"2008-10-15",6,"Vesla ","f",3,12,0,0
327,"2008-10-15",7,"Vesla ","f",3,12,0,0
327,"2008-10-15",8,"Vesla ","f",3,12,0,0
327,"2008-10-15",9,"Vesla ","f",3,12,10,0.833333333333333
327,"2008-10-15",10,"Vesla ","f",3,12,11,0.916666666666667
327,"2008-10-15",11,"Vesla ","f",3,11,10,0.909090909090909
327,"2008-10-15",12,"Vesla ","f",3,12,12,1
327,"2008-10-15",13,"Vesla ","f",3,12,12,1
327,"2008-10-15",14,"Vesla ","f",3,12,10,0.833333333333333
327,"2008-10-15",15,"Vesla ","f",3,12,5,0.416666666666667
327,"2008-10-15",16,"Vesla ","f",3,12,3,0.25
327,"2008-10-15",17,"Vesla ","f",3,11,0,0
327,"2008-10-15",18,"Vesla ","f",3,12,2,0.166666666666667
327,"2008-10-15",19,"Vesla ","f",3,12,3,0.25
327,"2008-10-15",20,"Vesla ","f",3,12,8,0.666666666666667
327,"2008-10-15",21,"Vesla ","f",3,12,5,0.416666666666667
327,"2008-10-15",22,"Vesla ","f",3,12,0,0
327,"2008-10-15",23,"Vesla ","f",3,12,0,0
327,"2008-10-16",0,"Vesla ","f",4,12,3,0.25
327,"2008-10-16",1,"Vesla ","f",4,11,1,0.0909090909090909
327,"2008-10-16",2,"Vesla ","f",4,12,12,1
327,"2008-10-16",3,"Vesla ","f",4,12,12,1
327,"2008-10-16",4,"Vesla ","f",4,12,6,0.5
327,"2008-10-16",5,"Vesla ","f",4,12,10,0.833333333333333
327,"2008-10-16",6,"Vesla ","f",4,11,2,0.181818181818182
327,"2008-10-16",7,"Vesla ","f",4,12,2,0.166666666666667
327,"2008-10-16",8,"Vesla ","f",4,12,8,0.666666666666667
327,"2008-10-16",9,"Vesla ","f",4,12,12,1
327,"2008-10-16",10,"Vesla ","f",4,12,12,1
327,"2008-10-16",11,"Vesla ","f",4,12,8,0.666666666666667
327,"2008-10-16",12,"Vesla ","f",4,11,10,0.909090909090909
327,"2008-10-16",13,"Vesla ","f",4,12,10,0.833333333333333
327,"2008-10-16",14,"Vesla ","f",4,12,8,0.666666666666667
327,"2008-10-16",15,"Vesla ","f",4,12,8,0.666666666666667
327,"2008-10-16",16,"Vesla ","f",4,12,2,0.166666666666667
327,"2008-10-16",17,"Vesla ","f",4,12,1,0.0833333333333333
327,"2008-10-16",18,"Vesla ","f",4,12,0,0
327,"2008-10-16",19,"Vesla ","f",4,11,0,0
327,"2008-10-16",20,"Vesla ","f",4,12,0,0
327,"2008-10-16",21,"Vesla ","f",4,12,4,0.333333333333333
327,"2008-10-16",22,"Vesla ","f",4,12,0,0
327,"2008-10-16",23,"Vesla ","f",4,12,1,0.0833333333333333
327,"2008-10-17",0,"Vesla ","f",5,12,0,0
327,"2008-10-17",1,"Vesla ","f",5,12,3,0.25
327,"2008-10-17",2,"Vesla ","f",5,12,0,0
327,"2008-10-17",3,"Vesla ","f",5,12,0,0
327,"2008-10-17",4,"Vesla ","f",5,12,3,0.25
327,"2008-10-17",5,"Vesla ","f",5,12,3,0.25
327,"2008-10-17",6,"Vesla ","f",5,12,0,0
327,"2008-10-17",7,"Vesla ","f",5,11,0,0
327,"2008-10-17",8,"Vesla ","f",5,12,10,0.833333333333333
327,"2008-10-17",9,"Vesla ","f",5,12,12,1
327,"2008-10-17",10,"Vesla ","f",5,12,12,1
327,"2008-10-17",11,"Vesla ","f",5,12,12,1
327,"2008-10-17",12,"Vesla ","f",5,12,12,1
327,"2008-10-17",13,"Vesla ","f",5,12,12,1
327,"2008-10-17",14,"Vesla ","f",5,11,11,1
327,"2008-10-17",15,"Vesla ","f",5,12,4,0.333333333333333
327,"2008-10-17",16,"Vesla ","f",5,12,5,0.416666666666667
327,"2008-10-17",17,"Vesla ","f",5,12,0,0
327,"2008-10-17",18,"Vesla ","f",5,12,0,0
327,"2008-10-17",19,"Vesla ","f",5,12,2,0.166666666666667
327,"2008-10-17",20,"Vesla ","f",5,11,0,0
327,"2008-10-17",21,"Vesla ","f",5,12,2,0.166666666666667
327,"2008-10-17",22,"Vesla ","f",5,12,0,0
327,"2008-10-17",23,"Vesla ","f",5,12,3,0.25
327,"2008-10-18",0,"Vesla ","f",6,12,2,0.166666666666667
327,"2008-10-18",1,"Vesla ","f",6,12,0,0
327,"2008-10-18",2,"Vesla ","f",6,11,1,0.0909090909090909
327,"2008-10-18",3,"Vesla ","f",6,12,1,0.0833333333333333
327,"2008-10-18",4,"Vesla ","f",6,12,0,0
327,"2008-10-18",5,"Vesla ","f",6,12,5,0.416666666666667
327,"2008-10-18",6,"Vesla ","f",6,12,1,0.0833333333333333
327,"2008-10-18",7,"Vesla ","f",6,12,0,0
327,"2008-10-18",8,"Vesla ","f",6,12,2,0.166666666666667
327,"2008-10-18",9,"Vesla ","f",6,11,7,0.636363636363636
327,"2008-10-18",10,"Vesla ","f",6,12,11,0.916666666666667
327,"2008-10-18",11,"Vesla ","f",6,12,12,1
327,"2008-10-18",12,"Vesla ","f",6,12,9,0.75
327,"2008-10-18",13,"Vesla ","f",6,12,9,0.75
327,"2008-10-18",14,"Vesla ","f",6,12,11,0.916666666666667
327,"2008-10-18",15,"Vesla ","f",6,11,11,1
327,"2008-10-18",16,"Vesla ","f",6,12,7,0.583333333333333
327,"2008-10-18",17,"Vesla ","f",6,12,0,0
327,"2008-10-18",18,"Vesla ","f",6,12,1,0.0833333333333333
327,"2008-10-18",19,"Vesla ","f",6,12,4,0.333333333333333
327,"2008-10-18",20,"Vesla ","f",6,12,0,0
327,"2008-10-18",21,"Vesla ","f",6,11,0,0
327,"2008-10-18",22,"Vesla ","f",6,12,3,0.25
327,"2008-10-18",23,"Vesla ","f",6,12,3,0.25
327,"2008-10-19",0,"Vesla ","f",7,12,5,0.416666666666667
327,"2008-10-19",1,"Vesla ","f",7,12,1,0.0833333333333333
327,"2008-10-19",2,"Vesla ","f",7,12,0,0
327,"2008-10-19",3,"Vesla ","f",7,11,2,0.181818181818182
327,"2008-10-19",4,"Vesla ","f",7,11,1,0.0909090909090909
327,"2008-10-19",5,"Vesla ","f",7,12,0,0
327,"2008-10-19",6,"Vesla ","f",7,12,2,0.166666666666667
327,"2008-10-19",7,"Vesla ","f",7,12,0,0
327,"2008-10-19",8,"Vesla ","f",7,12,7,0.583333333333333
327,"2008-10-19",9,"Vesla ","f",7,12,11,0.916666666666667
327,"2008-10-19",10,"Vesla ","f",7,11,10,0.909090909090909
327,"2008-10-19",11,"Vesla ","f",7,12,10,0.833333333333333
327,"2008-10-19",12,"Vesla ","f",7,12,10,0.833333333333333
327,"2008-10-19",13,"Vesla ","f",7,12,11,0.916666666666667
327,"2008-10-19",14,"Vesla ","f",7,12,8,0.666666666666667
327,"2008-10-19",15,"Vesla ","f",7,12,12,1
